"","AEX","AORD","ATX","BFX","BVSP","FCHI","FTSE","FTSEMIBMI","GDAT","GDAXI","GSPC","GSPTSE","HSI","JKSE","KLSE","KS11","MERV","MXX","N225","OMX","SSEC","SSMI","STI","TWII"
"2004-04-19",0.00036846877875707,0.00448715846131087,-0.000946701851215259,-0.00444389907708675,-0.00654440532824729,-0.00217748830622888,0.00195968356875476,-0.00310888401320675,-0.00741655742402081,-0.00221115778587766,0.00106584316743241,0.000850595390646802,-0.000672856553137535,0.0105891980978816,-0.00704485173065361,0.00357580257964685,-0.0274016485074053,-0.00284469805693988,-0.00511681973005373,0.00429578568832412,-0.0106691261990122,0.00309748786789754,-0.00501800556726462,-0.00573935935394054
"2004-04-20",0.00809993816465582,0.005074754688426,0.00268511250436276,0.00459604702379934,-0.0257126915788071,0.00798209886238865,0.00500260050492507,0.00617296797845945,0.00709629732143569,0.00891891228406294,-0.0156792541427349,-0.0115338109161183,-0.00447827622187624,0.0326156034762235,0.00648775131137835,0.0184519765670199,-0.0204666844828898,0.00156083231086868,0.015858493969013,0.0123227070314247,-0.00386393298284915,0.00712758289918369,0.0030906017040877,0.00306205537837556
"2004-04-22",-0.00106872072490205,-0.00443538270460309,-0.0114258326173111,0.00151669232963059,0.0030317408347269,0.00320681558016211,0.000612595209890543,-0.000738747329254608,0.0201575383366643,-0.000487663255864135,0.019291349029074,0.00891054903304855,-0.0184574308420959,-0.00796396545486378,0.0118873016782022,0.00554557629131391,-0.0145854662645633,-0.00171668259486246,0.00232654500305962,0.00412899550236023,-0.00699506243051662,-0.00681658163299304,0.00715643970561519,-0.0100326099748518
"2004-04-23",0.00348312149899854,0.0056784051175196,0.000585385560431639,0.00410230343996965,0.0209686611802447,0.00681322925079897,-0.000393752884912502,0.00256568104893695,0.00225449704726,0.0108959715543655,0.00058751431505577,-0.00139493664239509,0.0176155907500402,0.0136024881737509,0.00443012405293164,0.01295666993426,0.045244221865449,0.0071578484416861,0.0116645402142375,-0.0111459854102538,-0.0135332291406058,0.00491054330972496,0.00210650594478423,0.00237537625165807
"2004-04-26",-0.00576496765089285,-0.00176382473880388,0.00493180997626119,-0.00386636969727316,-0.0123970455662015,-0.00681322925079897,0.000415647085993953,0.00213888824332287,0.00315884739200545,0.0053976910723712,-0.00445489086627759,-0.00598241718573078,-0.0204978939414726,-0.00454646811299764,-0.00616402430073926,-0.0175885643171645,0.00928346564314353,-0.00681792605556808,0.00356025028352924,-0.00541742556461688,-1.19474166915268e-06,0.0107870910714531,-0.00982515929093175,-0.00555770179410509
"2004-04-27",-0.00163717153666276,-0.000897506617274502,0.00152632700912836,-0.0041584107458652,-0.000328322509457024,-0.000914409559241491,0.000830883112145742,-0.000280249423820322,-0.00286153803943634,0.00200244374642367,0.00226945082900798,-0.00946881859773008,0.00183060355933584,0.00787044530288572,-0.00207080904852841,-0.00465344761219999,-0.0135710223087928,-0.00396508222581282,-0.00983203409474775,-0.00254474410256034,-0.014559188253668,-0.00202551279837415,0.00226843003717825,-0.00956779000061481
"2004-04-28",-0.017296030243525,-0.000550551830873047,0.00178372177680242,-0.0111296211163863,-0.0403490879534782,-0.0158571039301041,-0.0112526612952024,-0.00872691864145558,0.0121181132931909,-0.0166739085261085,-0.013890789123403,-0.0357940885005199,0.000855207292614679,-0.000276285201811,-0.00780400395745495,-0.015011511837284,-0.00427068542430931,-0.0350887681759744,-0.00337557451449655,-0.0226115919158296,-0.00314352095496861,-0.0131023302442728,-0.00314478045783062,-0.0108989519802414
"2004-04-30",-0.0188884928527413,-0.0124525754048435,-0.0193567361065066,-0.00971236236524398,-0.0432691431642951,-0.0130624832277704,-0.00772114599913998,-0.00973122712788133,-0.0142527721418846,-0.0200057671094314,-0.0135535255643635,0.00110439528232931,-0.0184464433343372,-0.0431203580355239,-0.027487622426082,-0.0441967456654213,-0.0500205269533645,-0.0290059160353024,-0.0204079440611835,-0.0183976690141918,-0.00700354524386348,-0.00319867490028969,-0.00310585997878476,-0.0720323555374343
"2004-05-10",-0.0356291896001455,-0.0135313013501559,-0.0449448416690572,-0.0425766225021231,-0.10776049638444,-0.0334663549259293,-0.0212728470844574,-0.0345293792283883,-0.0391002892036401,-0.0516471271396988,-0.0183926709429114,-0.0139862419747399,-0.039056609933775,-0.102321058398038,-0.0299965209733735,-0.0873359795579383,-0.156556406055977,-0.0523681893088135,-0.0774979937295708,-0.0499131854552042,-0.0224181056867661,-0.0232312089694151,-0.0276586847449121,-0.0490366493600156
"2004-05-11",0.0105674124136428,0.000297406625183072,0.00786419695153562,0.0143411444964388,0.051642585798108,0.0148219452370313,0.0134466816365268,0.0123363168176063,0.0118783845743726,0.0170887403087665,0.00763319999081791,0.00925644345145393,0.00196488251039462,0.0154940043122913,-0.00404044532244985,0.000429951321291533,0.0363699847845105,0.0217445715081421,0.00206310801033993,0.0192098962185909,0.0050149127760708,0.0143075047855206,0.00645867996042249,0.0104702371165182
"2004-05-12",-0.0210942491982742,0.00622519370007701,-0.00409208075933787,-0.00409403854300461,-0.0114479182039311,-0.0117338651305925,-0.00942771486071337,-0.0107859289101508,0.0096794931029871,-0.0193028089153078,0.00166922369979172,-0.00212281254477453,0.00174419291849581,0.0355991156389539,0.0105103839383576,0.0324260037738737,-0.0163167443328422,0.00440259466279613,0.0223392702301144,-0.0201456154483992,0.0225173023993275,-0.0137581684589705,-0.000676716530355392,0.0122296601302843
"2004-05-13",0.0142835698576356,-0.00227805934745895,-0.000557286376196231,0.0101724295767278,0.00413853781714835,0.0139026674338396,0.00922557308531502,0.0104209654024494,0.0107511056823704,0.0128113457419996,-0.000765902715529343,-0.00135662368737677,-0.0114495096221763,-0.00694878699830159,-0.0192504374466633,-0.0335517857426009,-0.0289566030652368,0.00959402217980276,-0.0298930539972257,0.0254409587802931,-0.00387213468685221,0.0122718554031742,-0.0131706223224048,-0.00685371153359604
"2004-05-14",-0.0100594896643882,-0.00278804926263021,-0.026962921460651,0.00206821837350546,0.0112934494016574,-0.00304260158518233,-0.00269796479273232,-0.0038768244006615,-0.0135077069741865,-0.00572359928023758,-0.000675130296937887,0.00140546441490486,-0.0105920663076997,-0.022476692520403,-0.0114460315562717,-0.027808954407412,-0.0144656764935407,0.00022794289867889,0.00226349163732387,-0.00696626295203462,-0.0220762832630959,-0.00519319349273673,-0.0133748540391245,-0.0240738584699098
"2004-05-17",-0.0134998433873665,-0.00518155684989452,-0.0201073035113941,-0.0130368509491969,-0.0266261339619582,-0.0140410423268751,-0.00877352902023176,-0.0121664972216653,-0.0144531836202875,-0.0128960233936102,-0.0106432561620098,-0.00792079690001302,-0.0278028033508786,-0.0780046537670431,-0.0164064877196166,-0.0527422714512706,-0.0695538725309808,-0.0186371679573956,-0.0322748918773339,-0.0150276052036373,-0.0146516254068541,-0.0136548267735872,-0.0316237184190591,-0.0522947828670546
"2004-05-18",0.0102874471831127,0.00687311304050553,0.00986262580209463,0.00906005709202962,0.0236665170896284,0.00452668873566608,0.0025857755071943,0.00447825467602314,0.00152045659417777,0.00924494263693454,0.00679359855309869,0.00481392470095088,0.00950452406532776,0.0114158946959186,0.00283833675853629,0.0176894831558734,0.00518932076491385,0.0128820000516665,0.0194235633982327,0.00763310148516538,0.0100039782391601,0.00542401950993998,0.0131285786463824,0.0135356926575234
"2004-05-19",0.0193014486871919,0.00511662795717349,0.0294156852622303,0.0131893714154554,0.00708841975631991,0.0205707320919988,0.0129190662461518,0.0163355645132661,-0.00731109477179093,0.0216728498603267,-0.00257772329608397,0.00416878992441028,0.0352289144317464,0.0443256214083911,0.0133918642733102,0.0473265176757831,0.0595552890952034,0.00384348924176159,0.0236786192301182,0.0180792145847759,0.00182737212392325,0.0126187037290677,0.0243470913432553,0.0530678014460175
"2004-05-21",-0.00666484770316167,0.00129714110168955,-0.000480147662038632,0.00261551229104562,-0.0218005550444733,-0.0100134203007798,-0.00907542942283257,-0.00557388645037094,-0.0317829905838583,-0.0104931899538272,0.00447248046218274,0.00167001253672616,0.00925132808648499,0.0253343752985966,-0.00290153598788923,0.0107524135780457,0.0271688167768405,0.00559059244819871,0.00930307203495495,-0.00577025294887434,2.75741297626197e-05,-0.0114310940711597,0.00111534368663158,0.0176503988229655
"2004-05-24",0.0103849707201116,0.00123662562969074,0.00820169331648746,0.00620916781064551,0.0207833426538464,0.00602559307394834,-0.000564315005506799,-0.00998649853311306,0.00196650186118941,0.00935110589174215,0.00169027018355905,0,0.00748400909035318,0.0104947061419614,0.00360672546028518,0.0167469613818101,0.0238873174379695,0.00701037740022059,0.00283148342067641,0.00463677035175358,-0.00513527074688991,0.00648012002199572,0.0070820640589293,-0.00383973337574339
"2004-05-27",0.0125874239539208,0.0125155297375095,0.00443953861532265,0.00292837196006612,0.0554786421797839,0.0138340283731679,0.00556155579320716,0.0101691435994642,0.0153887249397506,0.0116924594339238,0.023342162299393,0.0160809080988145,0.0271452728466777,-0.00584168877511093,0.0216055361067813,0.00352039179485875,0.0148617055974123,0.0261545267729026,0.00578334461589414,0.00248899085951759,0.00439575919594315,0.00421511755881276,-0.000696948588121415,0.0151934012962158
"2004-05-28",-0.00361417905801353,0.00177109663774644,0.0129197122167888,-0.0121301762346988,-0.00340093218845716,-0.00745838835527834,-0.00515515076249073,-0.00124264480008662,0.016960137572628,-0.00271495536766686,-0.000535223636560112,0.000419395257871713,0.0110345912116827,0.00776450654403593,-0.00407361228963943,0.0173571350393544,0.0137479535870542,-0.0124062875766313,0.0127731394794335,0.00321013249942936,-0.00544509084286826,-0.013888938009579,0.00484053565545128,0.0171256955056194
"2004-06-01",-0.0151611141440471,0.00211537448143595,-0.0220307319622588,-0.00516613175933056,-0.00617144232987243,-0.00757512259701443,-0.00180721571937248,-0.00414109616063385,-0.00884363733993432,-0.00992425698824206,0.000463804492801145,0.00850570658390382,-0.000934697099681969,-0.0038055999954949,0.00472635459486614,-0.000906694975243205,0.00534421125471862,0.00148471358870239,-0.00113335931370173,-0.0117761676116679,0.0197782375541218,-0.00670439143974555,0.00267656836183505,-0.0249214976183438
"2004-06-04",0.0214625565393982,0.0034676101498281,0.0155836689191302,0.0252587976649092,0.0138704116255663,0.0203193365106795,0.00716440776859351,0.010992934323518,0.0165253441195867,0.0249817815937199,0.00115884402895272,-0.00831397141413781,-0.00687249936348699,-0.0465609329210901,-0.0117022836930243,-0.0438903019293981,-0.0493089456789075,0.00141978987879732,-0.0150470079688692,0.0287541544313044,-0.0240722577384513,0.0175391585601172,-0.000150694682483632,-0.0446334935277974
"2004-06-07",0.00980206234057412,0.00451869429179119,0.00769109732732165,0.00542953726195794,0.0311950989187064,0.0062955464414074,0.00829418635619028,0.00900336926242851,-0.00794167158270742,0.0140057296393117,0.0158383135566673,0.00764847089825338,0.0249882687087748,0.00407223875254115,0.0159528552032944,0.0361128444368406,0.00576574160650534,0.0304563906518158,0.0276400558438361,0.0111413683476602,-0.0163057918498044,0.00976168774018582,0.0145721332799003,0.0361817930921813
"2004-06-08",0.000904905525198174,2.86740277992692e-05,0.00086035864656786,0.000173816560908868,-0.00800377452814516,0.000330387384094522,0.00293444413635768,0.00215742056280988,-0.00474071775120333,0.000283669540021236,0.00154211011410421,-9.50745340073667e-05,0.00140331101204616,0.00397903931159771,0.00203296215442439,-0.000172989200973639,-0.00117833543360923,-0.00313938028927119,0.00714316277681704,-0.00270139640035616,-0.0154977348313352,-0.00186451953232414,0.00117643369303622,0.00854517289392831
"2004-06-09",-0.00289281250882656,-0.00454736831959046,-0.00742765759474739,-0.00201405901735541,-0.020873008666209,-0.00651241316858275,-0.00340211469238305,-0.00208543150511531,-0.00212114687833953,-0.00528645552900997,-0.00954487143369498,-0.0113456684715754,-0.000341898302220756,0.00873687343721929,0.00123488846890041,-0.0184312489507308,-0.031278960161421,-0.0113928731508786,-0.00628510612279953,-0.00589030675745317,-0.017383232740328,-0.00319683811669336,-1.09992143118021e-05,-0.00352389263156638
"2004-06-15",-0.00566355276302488,0.000288425479121557,0.00882815170899764,-0.00960834807479927,0.00912012735577683,-0.00429655505313242,-0.00690649958939105,0.00967125526517698,-0.00151370262195982,-0.0026198843604508,0.000600929626728863,0.00875079196978312,-0.0237192356843057,-0.00330516740292897,-0.01027992414412,-0.0548815194389842,-0.0195208563669889,0.000162444196549316,-0.00543320008295822,-0.00630585379073345,-0.00292925829495161,-0.00764039556360885,0.000208758399339537,-0.0549922779539429
"2004-06-16",0.00677490610273601,0.0048905478564425,0.0146401039914208,0.00174383730717143,0.0203922439011404,0.00839971477561186,0.00726284504503383,0.00387797337370088,0.00149292551666669,0.00398970834667622,0.00136835250700695,0.00448329571521455,0.00917631446091782,0.000672668238317797,0.00998656367806738,0.000319123396822718,0.0251232543576281,-0.0067828492286548,0.0220613315867659,0.00517023453787502,0.00791992826750221,0.0067300928519991,0.0059204013356382,-0.0154072417294984
"2004-06-17",0.00125605931969908,0.00635066657473438,0.0121142257824616,0.00316542462974567,-0.00612822116429257,0.000963347381205182,0.000489672558590115,0.00283668015194039,-0.0127088724788029,-0.00445130208093225,-0.00133298330392861,0.0082360476191301,-0.00651032126790518,-0.0110084458809236,0.00383055263828691,0.0102484975253674,0.000428824796311567,0.00233488088425382,-0.00290923977951785,-0.00401410583003869,-0.0204840364056729,-0.000665686493828588,-0.00941453827792227,0.018565252685157
"2004-06-18",0.00242012279266834,0.00469410963361661,0.0076914949940301,0.0053870552364188,-9.83574309838531e-05,0.00611877100026348,0.00277805749039217,0.00194556031584803,-0.00664639450988513,0.00358914082420725,0.00262009784316852,-0.00348937140038608,-0.0189918526638735,-0.0106573662915652,0.000766788627462489,-0.0244516142630262,0.0445889035667708,0.0048098371193106,-0.0196457388294622,-0.00342837385644845,-0.0126706925722591,-0.00215792803019532,-0.0124968159870651,-0.0169245813333792
"2004-06-23",-0.0088044736945605,0.00622473211997843,0.000440359063035523,-0.00848314855059495,0.024437077954742,-0.00556492476805204,-0.00424790408018616,-0.0106941491356149,-0.00890691563170165,-0.0137675421322605,0.00793310116112433,0.0126033315172958,-0.000487677388575136,0.0101129775303539,0.000194686194277871,-0.0037820841904006,0.0101254965025674,-0.00849711623502358,0.0172875974336311,0.0132525648800454,0.00936397247051168,-0.00704985395563718,0.00168979452464235,0.0283257409441919
"2004-06-24",0.0081053243535818,-0.00579908549130081,0.00550356671236774,0.003218129436104,-0.00616216084329047,0.00952672573725444,0.00367079006705318,0.00545018714873002,2.56471634250133e-05,0.0155809946078485,-0.00298509430806781,-0.00521456390696251,0.0261460181518878,0.0136188101275545,0.00571290233692068,0.0322252190115497,-0.0233649868530863,0.00439560088611657,0.0140274844788717,0.0102018175869905,-0.00904663848192477,0.00363689857079841,0.0026876929338302,0.00865287866958475
"2004-06-25",0.000844715073084146,-0.000510811608339878,-0.00104939086891065,-0.00275713628375929,0.00202614763705178,-0.00356625755459916,-0.00202285125687141,0.00159735937271144,-0.0111628786241669,0.00157100647854769,-0.00546792665217399,-0.00387583736380037,0.00179388641575784,0.01522288956276,-0.00311322038430717,0.0206211898644071,-0.00737801602069155,-0.00529262488112892,0.00308188913173524,0,-0.0188356525973816,0.00123282861686924,0.00336201445551065,0.00405123864969603
"2004-06-28",0.0107736599733883,-0.00127813693463352,0.0100155763152712,0.00350511335400139,-0.0194161959462953,0.00777229108124899,0.00545893779746009,0.00410590977507397,0.0125511181112241,0.0138569771766761,-0.000952542193138228,-0.00340660724999253,0.000744875639670184,0.000426169051846337,-0.00244162903019784,-0.0104260570838539,-0.00987953641649408,0.000813214992263056,0.00876080351474862,0.00247707402523112,-0.0114361085046388,0.0043555110960849,0.00600781757710234,-0.0161064675605509
"2004-06-29",-0.00230710412355695,-0.000284252418060404,0.00498298529356944,0.00143354660966111,0.0218710117442793,-0.00401168910315874,-0.00139524398011126,-0.00268817366180052,-0.0015164818824589,9.33476502602559e-05,0.00251149046260934,0.00348900106610905,-0.00644156132705653,0.00243137084068223,0.00128843287346925,0.0100279726619705,0.0117344947288416,3.84374418356259e-05,-0.00195831843024763,-0.00201842416768461,0.0168286211109274,-0.00315939402677401,0.00757954513637404,0.00553301218339186
"2004-06-30",-0.00352866965493259,0.00363235704324083,-0.00116547467321659,0.0026140323205226,0.0165915605759217,-0.00627282494445325,-0.0107614928159894,-0.00504208716523458,0.00426165185453709,-0.00418593010160961,0.00407548535952174,0.00552680751355972,0.0138884167592064,0.013897264258695,-0.00416282107393151,0.00903804431708899,0.0127307774804759,0.0141437972790275,-0.000163531129416583,0.000386822259996755,-0.00678598310399625,-0.0122398732720317,0.0042309236020337,0.0169109046059912
"2004-07-02",-0.00960767271182661,0.000339842817192348,0.0129399611951637,-0.00459222875993071,0.019618111679284,-0.012922694694856,-0.0127827240165193,-0.00653562084224113,-0.00676138563346473,-0.013403904338082,-0.0136440425311664,-0.00684557928195595,-0.00535547176034434,0.0170896275382901,0.0131110583690894,-0.0394156896986138,0.0232404295576654,-0.00399368523931365,-0.0116521915128747,-0.00331432564233225,0.0295956435811418,-0.00219141414563673,0.000723327019277242,-0.0160090807805187
"2004-07-06",-0.0174404243497435,0.0056473395888883,-0.0139257102702937,-0.00986829903656883,-0.0177757510476173,-0.00663791981462047,-0.00836170023698557,-0.0040930690490999,0.00209352432747512,-0.013568312908065,-0.00818177748270443,-0.000306341034685076,0.00521953903331429,0.0307039087185528,0.0251071093533515,0.00402934456163972,0.00231212946495685,-0.0117592910314794,-0.0212296849262099,-0.015088396756159,0.00643987787282541,-0.0102002201075457,0.0189779200287514,-0.00228746827446891
"2004-07-07",-0.00336957860211484,0.00236237759717817,0.00535437753386336,0.00678138007014706,-0.000802662995477377,-7.64996439013288e-05,-0.00281822891351702,-0.00158427282623563,-0.00106119874056887,-0.00363148839202942,0.00189747842045218,-0.000330037123372762,0.00294092134200419,0.0044275076228617,0.00384330829096147,0.0044858615084129,3.0959806666786e-05,-0.00784609869046626,-0.00790981073457431,-0.00162080506245665,-0.00837903929561179,-0.00153273318984759,-0.000437500546853542,-0.00101035910954295
"2004-07-08",0.00229727554439485,0.000814339275899911,0.00379636708459685,-0.00321514974947412,-0.0135053648136214,0.00273094418631636,0.00519486173123163,0.00334562772722435,-0.00414860917504534,0.000991703125180265,-0.00827858339768817,-0.00727714790986056,-0.0164086894199666,-0.0155703161917362,-0.00387849087795455,-0.0242320026000051,0.0159451558311474,-0.00668423803397467,-0.00551634221334041,0.00147489421372615,0.000962420467077507,0.0067086505641587,-0.00709650163013009,-0.0025154168123418
"2004-07-12",-0.00606795868368248,-0.00247303659634568,0.00702019017874544,0.0013821374063463,0.0304132448255299,-0.00512973726108434,-0.00482779941797418,-0.00417477033317049,0.00261044066301253,-0.0105370073853663,0.00471337536347516,0.00021372044033896,0.00586242229973344,-0.00285634900350296,-0.000751676576122406,0.00353042488458222,0.0010141577502143,0.0114924466328201,0.0227082762633728,-0.024072638463549,-0.0300593998481027,-0.00827983173707203,0.0055689926868725,0.00790617466160093
"2004-07-13",0.000809161943838177,0.000253176164303426,0.00528350321608695,0.00888467941961668,0.00671158991407594,0.00124525670567621,-0.000527617376580025,0.00158558591777691,0.000771522294543914,0.00272918713000259,0.000708717272790871,0.00360294015195528,-0.00928583129077687,-0.00131167660180864,0.000810360883052752,0.0062515958136995,-0.0371525672268396,-0.00561705227566733,0.00227156814812979,0.0104533936282545,0.00165422590003406,-0.000253143529912236,0.00387300108804833,-0.0127873863393191
"2004-07-14",-0.00324067683787721,-0.00870179357243295,-0.011217359815288,-0.0016092475479752,-0.000184544406520715,-0.0020342247307763,0.00341338028858296,-0.00458343910113079,-0.000827266403371496,-0.00129180483718017,-0.00329653360637572,0.000674144653849851,-0.0121195127600444,-0.0163452339922578,-0.00801492573702856,-0.0193348026139297,0.0226748083308408,-0.0192068719672154,-0.0219444258085684,0.00654628213180786,0.00306358715051491,0.00306870535742831,-0.00386765124217447,-0.0109504532136278
"2004-07-15",-0.0123687853805947,0.00102097430094261,-0.00238346161201797,-0.00557297467766205,0.0179253965152455,-0.0105245143042012,-0.00732214992030755,-0.007661759733681,0.00108859175277498,-0.0133360992170743,-0.00430991234974876,-0.00723798235824447,0.00055127445955172,0.00137487870647668,-0.00762651326667285,-0.00521336638632519,-0.0101816247263899,0.00330153533558963,0.00461124783451794,-0.0168203196480228,0.0125927736441334,-0.0127697414381132,-0.00178681372248146,-0.014481148797822
"2004-07-16",0.000425871625777674,0.00164279452349803,0.0087727179149093,0.000937804199202752,0.0171643322478978,-4.15864951399669e-05,-0.000345626089593765,7.28995808589872e-05,0.0100115697673111,-0.000327567757182123,-0.00480049299260443,-0.00558878507731819,0.00998316420310985,0.0143264649697121,0.0048179102860697,0.00903462358766749,-0.000935518645385436,0.00488393443818325,0.00235151675946632,0.0064354887819924,0.0240386687788252,-0.00305321641176803,0.00209140520069884,-0.0073626206909676
"2004-07-20",-0.00216187229747522,-0.00749936805417128,-4.95359406471607e-06,-0.00362957569414135,-0.00383860496340027,-0.000834052877674907,4.60228603227364e-05,-0.002006677434224,-0.00230115498896843,-0.00216823184938519,0.00658810632921991,0.00811024780618119,0.00532856082113931,0.000756260457698055,-0.00477016637318606,-0.00323765002942444,0.0284493068100113,0.0101469323472827,-0.0156544120481676,-0.00706337596232753,-0.00563966003433602,0.0067522198770007,-0.00332374388757195,-0.0325966963501436
"2004-07-21",0.0100390483727937,0.0059699970964342,-0.00656360449893523,0.00662056556067281,-0.0249497897924709,0.00830388755917433,0.0086959842845733,0.00430029817213828,-0.00160374724099732,0.010338256192151,-0.0134301250593714,0.00423171725477189,0.0221456372938231,0.00602413562968351,0.00266741843083196,0.0219022214294098,-0.00755862731003898,-0.00380471702154139,0.0154672969566612,0.0212910934256429,6.62622431111259e-05,0.0114830505738439,0.00423174738590237,0.0155478089672236
"2004-07-22",-0.0195026873066677,-0.00642634652614937,-0.017664187212497,-0.0156598033574236,-0.00367478594520065,-0.0179275546961435,-0.0163530299475312,-0.0132883807654967,-0.0138554109161237,-0.0199080956898499,0.00270227399246714,-0.00665793914048685,-0.00606106814314167,0.000366428786262141,-0.00179736397144392,-0.0142921673594252,-0.00274332019177592,2.70854834401035e-05,-0.0131012011213052,-0.0219941968332442,-0.0284378153437919,-0.0153646224147046,-0.00546023345016167,-0.00392141761053466
"2004-07-23",-0.000892813120734637,-0.00279953592788829,0.0114332167302074,-0.00302998052204195,-0.00641723307456132,-0.00155460755450321,0.00463360672043045,-0.000294854786154986,0.00252213467375739,-0.000979148511927264,-0.00974796582573667,-0.00176383476394015,0.00265715772806097,0.00634735631478645,-0.00139485468244338,-0.00691828525610116,-0.00388817672487285,-0.00800810070012936,-0.00869606332028638,0.000329173776799863,-2.98362178670075e-05,0.00093076830955674,-0.00684579770314908,-0.00262221150672381
"2004-07-26",-0.012271588881049,-2.85649305009628e-05,-0.00163537753432674,-0.00385339409773344,-0.0127247749268307,-0.00976921001708142,-0.00912544056499875,-0.00896069979127567,-0.00468718488129838,-0.0118519170338853,-0.00196289474119826,-0.00822864983684113,-0.00268799233704797,-0.00597184673845508,0.000345893400146124,-0.00176422700235612,-0.0231168191162672,0.00138488300033579,-0.00248627884124808,-0.0100586469891768,-0.0141150722203927,-0.00695591309137455,0.00308667250737837,-0.00787261094502867
"2004-07-27",0.0123948041579824,0.00128650470848868,0.0133158841945935,0.0131250436549104,0.0194640914237834,0.00915512665182661,0.00880180845393141,0.00711588504085725,0.0178877084979367,0.0162532110637486,0.00987663311930564,-0.00243232319327369,-0.00150356658352102,-0.00332003750760546,-0.00279459167739393,0.00311922238107876,-0.0139565637568593,0.0198156276475334,-0.0115371698105378,0.0152809805531184,-0.00255573732666559,0.0105793845269488,0.00703345998678984,0.0124694827254732
"2004-07-28",-0.00123257132290799,0.00290995035482133,0.0106588724559034,0.000852819559893803,0.0196339298699488,0.00303033243135786,0.00723403239013365,-0.000628013098088687,0.00155833048178078,-0.00180287558292669,0.00053883165326063,0.00743508662383086,0.00153923632569075,0.00121228409260254,0.00297349850030315,0.00797071246432157,0.00977212534966121,-0.00290941672169431,0.0155454449397858,0.00358015995452732,0.00337693180440191,0.00232382017093791,0.00329567621291638,-0.00278979746049224
"2004-07-29",0.0195111269162833,0.000655014035253032,-0.00687608132344764,0.0154571538032418,0.00270294785699754,0.0188018955772939,0.0142225508521907,0.0123399413737353,-0.00222996785686647,0.0214302473738588,0.00456317004332885,0.0103456847049976,-0.0111961219784433,0.00101633417009328,-0.00614784783956956,-0.0187255877293069,0.00607115951223758,-0.00300429553637116,-0.00784282947186909,0.0085345663846299,0.0132477340144472,0.00699304566649772,0.00895061667926722,-0.00631865354315231
"2004-07-30",-0.00242192908812289,0.00949190377493814,0.00271575717333139,-0.00525171905864319,0.00489174093374523,0.000907998657288189,-0.00126816675303942,0.00513335067361531,-0.0138602980577049,0.00152343101341401,0.00117150705708724,0.00176310911378685,0.00449862532194523,-0.00525714870262295,0.000575695083615102,0.00645323288812794,0.0116292916467451,0.00556085088671843,0.0186205055307678,0.00463534245450159,-0.0151273898054747,-0.00111700405211224,-0.000211439237172151,0.0131679068574417
"2004-08-02",-0.0123213886295392,0.00236597070740352,-0.0053052877723534,0.00227725129540701,0.00495702700868428,-0.00641190787430013,0.000589003486064499,-0.00396602117178091,-0.00434694994150231,-0.00848130598566499,0.00443775153920889,0,-0.00299848789956592,-0.00999046851929553,-0.00781238677314811,-0.0216513711131272,-0.00382679643945849,0.00566880975089923,-0.00918402276021268,-0.00660746842666082,-0.00941145982586811,-0.0016960563380124,-0.00227562441059082,-0.0130296373529397
"2004-08-03",0.0032475458060528,0.00303380915455698,0.00476372429144778,0.0099914282842235,-0.00334664866916512,0.00742588483821649,0.00316548964955921,0.00283966988547313,0.00907854858325585,0.00377521128405434,-0.00628205192538722,0.000709127717282598,0.0126825738118175,0.0104025619577444,-0.00237137106138174,0.00947425171149252,0.006916987454054,0.00311194777837365,-0.00730411635186279,0.000574378324909475,-0.00499565962341109,0.00913155134489152,0.012839695378708,0.0031388175035314
"2004-08-04",-0.0108869877029267,-0.00275251520052144,-0.00143908355955613,-0.00367733478160392,-0.00875406815991475,-0.0119091260189776,-0.00488812584418241,-0.00938699662662046,-0.0145454752170791,-0.0139152122349024,-0.000964314665901966,-0.0120164291964553,-0.00623934855972763,0.0013315305034487,-0.000787712168758503,0.00408005655947719,0.015065097467728,-0.012801113792916,-0.0117877034959868,-0.00732961269314547,0.0275243985005975,-0.0125502787968195,-0.00416709313071362,-0.00942531730435903
"2004-08-05",0.0075780996027115,-0.00261910651829211,0.00202985485010831,0.00999651449071415,-0.0389862740477653,0.00425967702700802,0.00120156541124317,-0.00456084356872921,0.000439674299849813,0.00138251635145359,-0.0164550196009143,-0.0114366201850959,0.017088952979341,0.0048765911557167,-0.000618475084137593,0.0189310136101604,-0.0102474554981153,-0.000883636701383139,0.00460970652974346,0.00710873699372794,-0.011072833165076,-0.00067059517425605,0.0165908537084158,0.0206140581306364
"2004-08-06",-0.0315181127598176,-0.00206067712091595,-0.0180829559034903,-0.0123641325876562,0.0150294804948938,-0.026384388825452,-0.0172550078120803,-0.017628482840232,-0.00294646027976064,-0.02680936576267,-0.0156017662091763,-0.0110919241312146,-0.00106046594375719,-0.0106587853563047,-0.00519319740939661,-0.012726042019958,-0.0099697762393598,-0.0201451856602279,-0.00801688061577721,-0.0236788270452015,0.001023292048278,-0.0205350710727412,-0.00671253990049703,-0.00525544967357661
